Start Date,End Date,Pole Rain,101,102,103,104,201,202,203,204,301,302,303,304,401,402,403,404,Cistern
11/25/2019 18:10,11/26/2019 4:30,0.3500000000000001,254.50000110000013,3.5000001000000003,178.99999920000008,701.0000054999986,578.0000190000002,601.5000083999998,635.5000119000001,789.5000168999994,762.5000228999993,921.5000102999996,579.5000190000001,774.0000050999985,,,761.0000175,750.5000120999996,386.5000056
12/7/2019 0:05,12/7/2019 19:55,0.4100000000000002,780.0000128999992,418.00002179999973,366.4999929000004,1086.5000426999984,1210.500045300001,823.5000236999996,506.99999340000016,1206.5000226000002,1205.5000274999989,1473.500009099998,1036.5000104999995,1272.0000080999966,,,1114.000028699999,1173.5000222999993,640.0000028999996
12/10/2019 12:00,12/11/2019 8:30,0.3100000000000001,490.00002810000046,195.50001510000013,100.50000480000001,738.000022499999,700.4999954999995,471.49998990000074,316.49999700000035,820.0000067999977,815.5000154999987,1032.0000167999972,724.9999968000009,817.0000220999983,,,769.5000239999988,798.0000329999988,402.0000207000004
12/11/2019 11:30,12/12/2019 6:40,0.35000000000000014,906.0000372000003,427.0000044000002,359.50001850000024,1073.0000177999993,1063.5000485999997,862.5000353999999,672.5000246999997,1213.0000166999982,1148.0000174999996,1436.5000154999996,1004.5000118999998,1227.9999951,,,1111.4999976000001,1115.5000040999998,658.0000163999998
12/12/2019 10:25,12/13/2019 7:15,0.46000000000000024,1352.0000285999981,737.0000231999998,742.0000388999998,1476.500009099999,1511.5000265999984,1287.0000516,1163.0000106000002,1589.0000210999967,1566.5000192999978,1879.9999970999993,1422.0000245999972,1618.4999819999975,,,1521.5000027999959,1505.0000195999994,920.5000148999992
12/14/2019 3:15,12/15/2019 4:55,0.26000000000000006,429.5000019000004,154.00000139999997,115.49999820000005,735.500019899999,666.5000220000015,490.50002009999974,412.4999961000003,818.5000232999987,777.5000154000002,1086.5000222999995,694.0000257000016,801.0000018,,,774.5000330999983,784.5000254999992,422.00001900000046
12/18/2019 19:00,12/19/2019 7:00,0.21000000000000005,271.5000116999999,82.5000021,50.50000560000001,447.00001590000045,125.4999969,199.50001170000024,331.00000259999996,458.5000158000005,492.0000054000002,630.5000192999997,338.00001929999945,477.50001210000005,295.00000890000007,267.5000138999999,509.50001850000024,502.5000198000001,277.00000350000005
12/19/2019 11:45,12/21/2019 20:15,3.529999999999973,11820.00019919997,8159.000046299977,8938.000021499973,11757.000108900002,11702.500029599983,10956.500050499964,11668.00008629998,12158.00006880001,10358.50001309997,13063.000124399965,11398.999979099966,12308.500134000009,10828.000124399987,11479.000041300003,11370.000084899993,11673.500045099994,8156.500077599991
12/22/2019 17:10,12/23/2019 13:00,0.26000000000000006,587.0000130000004,250.50001620000023,145.00000530000014,761.0000096999987,781.4999984999976,614.9999979000002,771.0000089999999,885.0000266999997,822.4999877999978,1160.5000146000004,779.5000154999997,898.0000253999991,715.0000235999984,753.5000126999981,801.5000150999997,840.4999974,436.00001100000037
1/7/2020 16:40,1/8/2020 5:10,0.18999999999999997,557.0000064,289.5000087000001,249.50000820000008,651.5000223000002,676.0000118999998,556.0000178999998,563.5000260000003,755.5000097999996,256.00000559999995,908.0000306999993,645.9999941999994,738.5000138999997,615.5000264999995,651.0000119999997,685.0000056000001,718.5000072,407.0000031000004
1/9/2020 11:45,1/9/2020 19:05,0.15000000000000002,168.00000479999997,50.000001900000015,6.000000600000001,276.00000809999995,282.00000239999997,180.0000030000003,244.99999919999996,259.0000050000003,26.000001899999983,373.50001349999974,264.50001660000004,278.0000052000004,216.00000479999983,224.00000429999983,233.00000489999968,289.0000002000003,71.99999700000004
1/10/2020 3:05,1/11/2020 10:20,0.5900000000000003,1813.0000733999973,1065.5000243999987,980.0000058000003,2095.0000070999963,2151.0000633,1749.0000419999963,2084.0000030999963,2337.5000351999965,1191.5000270999983,2707.5000450000034,2095.0000721999995,2288.0000090999984,1916.0000306999996,2038.5000398999985,2101.500030599998,2185.0000490999973,1334.500010099999
1/11/2020 18:55,1/12/2020 17:15,0.4100000000000002,1166.0000391000003,586.5000302999999,574.5000243,1073.5000221000003,1322.5000401000013,1082.0000129999999,1296.5000460000006,1512.0000191999966,1345.5000182999972,1694.4999962999957,1298.5000559999999,1547.5000328999995,1073.5000212000007,1366.5000194999975,1353.0000173999968,1486.0000244999992,848.0000360999994
1/18/2020 0:15,1/18/2020 11:30,0.18000000000000002,252.0000048000001,110.50000200000007,62.9999982,429.50001000000077,416.5000086000005,218.0000043000002,347.5000001999997,479.9999967,455.50001579999997,593.0000060999995,433.5000092999999,493.00000499999965,415.5000105000003,468.5000100000004,455.0000235,500.00000789999973,276.5000046
1/21/2020 12:35,1/25/2020 1:50,1.6500000000000012,5773.500078299996,2806.5000531000014,2598.500050499996,5744.500100399999,6008.000099100003,5030.500128599988,5837.500134299985,6351.000051299992,6087.500099399981,7519.500087299996,5836.000136999993,6390.500033099969,5333.000098799992,5716.500056399995,5960.500088399991,5959.000102799994,3646.0000182000135
1/25/2020 2:15,1/25/2020 13:40,0.23000000000000004,891.5000106000002,454.5000126000002,386.9999955000001,865.5000015000007,898.0000142999997,702.5000189999995,902.0000057999997,947.9999969999996,910.5000048000003,1111.9999919999989,838.4999994,954.5000082000003,799.5000074999996,872.5000100999998,887.0000106,931.0000124999999,542.0000142000004
